Timestamp,Analog1_chA,Analog1_chB,other
20000,1803.000,1265.000,
20004,1808.000,1280.000,
20008,1803.000,1272.000,
20012,1801.000,1266.000,
20016,1809.000,1262.000,
20020,1815.000,1281.000,
20024,1814.000,1274.000,
20028,1814.000,1272.000,
20032,1807.000,1274.000,
20036,1823.000,1289.000,
20040,1823.000,1288.000,
20044,1824.000,1271.000,
20048,1819.000,1273.000,
20052,1828.000,1282.000,
20056,1832.000,1286.000,
20060,1824.000,1280.000,
20064,1822.000,1280.000,
20068,1830.000,1288.000,
20072,1830.000,1294.000,
20076,1822.000,1281.000,
20080,1814.000,1279.000,
20084,1835.000,1286.000,
20088,1836.000,1291.000,
20092,1824.000,1284.000,
20096,1821.000,1280.000,
20100,1829.000,1286.000,
20104,1830.000,1296.000,
20108,1823.000,1286.000,
20112,1822.000,1285.000,
20116,1832.000,1287.000,
20120,1832.000,1299.000,
20124,1831.000,1284.000,
20128,1825.000,1278.000,
20132,1836.000,1286.000,
20136,1835.000,1297.000,
20140,1830.000,1291.000,
20144,1829.000,1278.000,
20148,1828.000,1288.000,
20152,1828.000,1296.000,
20156,1828.000,1291.000,
20160,1825.000,1281.000,
20164,1823.000,1280.000,
20168,1830.000,1291.000,
20172,1825.000,1292.000,
20176,1819.000,1281.000,
20180,1820.000,1278.000,
20184,1820.000,1286.000,
20188,1827.000,1287.000,
20192,1829.000,1280.000,
20196,1824.000,1275.000,
20200,1830.000,1288.000,
20204,1848.000,1300.000,
20208,1844.000,1296.000,
20212,1849.000,1288.000,
20216,1855.000,1306.000,
20220,1871.000,1313.000,
20224,1880.000,1310.000,
20228,1888.000,1304.000,
20232,1909.000,1320.000,
20236,1912.000,1336.000,
20240,1921.000,1333.000,
20244,1952.000,1369.000,
20248,1942.000,1363.000,
20252,1939.000,1369.000,
20256,1932.000,1365.000,
20260,1924.000,1362.000,
20264,1909.000,1344.000,
20268,1903.000,1344.000,
20272,1897.000,1343.000,
20276,1883.000,1331.000,
20280,1872.000,1320.000,
20284,1867.000,1319.000,
20288,1869.000,1325.000,
20292,1852.000,1311.000,
20296,1844.000,1298.000,
20300,1840.000,1297.000,
20304,1848.000,1306.000,
20308,1830.000,1293.000,
20312,1821.000,1288.000,
20316,1820.000,1285.000,
20320,1815.000,1296.000,
20324,1802.000,1272.000,
20328,1800.000,1265.000,
20332,1798.000,1254.000,
20336,1790.000,1266.000,
20340,1795.000,1269.000,
20344,1791.000,1268.000,
20348,1783.000,1256.000,
20352,1790.000,1262.000,
20356,1795.000,1265.000,
20360,1789.000,1267.000,
20364,1783.000,1252.000,
20368,1792.000,1261.000,
20372,1801.000,1271.000,
20376,1802.000,1274.000,
20380,1808.000,1258.000,
20384,1803.000,1260.000,
20388,1816.000,1270.000,
20392,1810.000,1275.000,
20396,1814.000,1269.000,
20400,1816.000,1268.000,
20404,1801.000,1265.000,
20408,1808.000,1280.000,
20412,1801.000,1269.000,
20416,1801.000,1260.000,
20420,1802.000,1263.000,
20424,1803.000,1274.000,
20428,1810.000,1275.000,
20432,1804.000,1262.000,
20436,1800.000,1260.000,
20440,1802.000,1280.000,
20444,1804.000,1271.000,
20448,1804.000,1269.000,
20452,1795.000,1262.000,
20456,1807.000,1275.000,
20460,1810.000,1282.000,
20464,1807.000,1272.000,
20468,1803.000,1268.000,
20472,1812.000,1276.000,
20476,1815.000,1276.000,
20480,1810.000,1275.000,
20484,1833.000,1289.000,
20488,1833.000,1279.000,
20492,1835.000,1295.000,
20496,1847.000,1301.000,
20500,1831.000,1290.000,
20504,1836.000,1281.000,
20508,1841.000,1292.000,
20512,1843.000,1297.000,
20516,1840.000,1290.000,
20520,1837.000,1282.000,
20524,1837.000,1291.000,
20528,1845.000,1297.000,
20532,1840.000,1286.000,
20536,1841.000,1285.000,
20540,1831.000,1287.000,
20544,1835.000,1294.000,
20548,1840.000,1294.000,
20552,1833.000,1278.000,
20556,1840.000,1288.000,
20560,1838.000,1302.000,
20564,1832.000,1296.000,
20568,1826.000,1284.000,
20572,1826.000,1283.000,
20576,1833.000,1298.000,
20580,1835.000,1295.000,
20584,1838.000,1283.000,
20588,1832.000,1284.000,
20592,1835.000,1290.000,
20596,1835.000,1302.000,
20600,1833.000,1283.000,
20604,1824.000,1280.000,
20608,1831.000,1289.000,
20612,1828.000,1293.000,
20616,1822.000,1279.000,
20620,1819.000,1269.000,
20624,1832.000,1287.000,
20628,1832.000,1294.000,
20632,1822.000,1281.000,
20636,1809.000,1280.000,
20640,1820.000,1288.000,
20644,1820.000,1280.000,
20648,1828.000,1292.000,
20652,1817.000,1273.000,
20656,1821.000,1275.000,
20660,1826.000,1281.000,
20664,1819.000,1296.000,
20668,1824.000,1280.000,
20672,1833.000,1284.000,
20676,1840.000,1288.000,
20680,1841.000,1296.000,
20684,1842.000,1287.000,
20688,1835.000,1285.000,
20692,1845.000,1293.000,
20696,1864.000,1305.000,
20700,1855.000,1301.000,
20704,1856.000,1296.000,
20708,1865.000,1301.000,
20712,1863.000,1314.000,
20716,1855.000,1307.000,
20720,1861.000,1302.000,
20724,1867.000,1305.000,
20728,1870.000,1321.000,
20732,1868.000,1318.000,
20736,1864.000,1302.000,
20740,1863.000,1301.000,
20744,1875.000,1315.000,
20748,1876.000,1306.000,
20752,1869.000,1304.000,
20756,1880.000,1296.000,
20760,1874.000,1318.000,
20764,1875.000,1320.000,
20768,1867.000,1300.000,
20772,1872.000,1308.000,
20776,1872.000,1315.000,
20780,1876.000,1320.000,
20784,1865.000,1307.000,
20788,1868.000,1306.000,
20792,1864.000,1318.000,
20796,1860.000,1314.000,
20800,1857.000,1303.000,
20804,1848.000,1301.000,
20808,1859.000,1302.000,
20812,1855.000,1311.000,
20816,1856.000,1303.000,
20820,1842.000,1301.000,
20824,1850.000,1303.000,
20828,1852.000,1309.000,
20832,1851.000,1302.000,
20836,1852.000,1291.000,
20840,1854.000,1297.000,
20844,1856.000,1311.000,
20848,1856.000,1306.000,
20852,1845.000,1291.000,
20856,1852.000,1299.000,
20860,1854.000,1306.000,
20864,1856.000,1300.000,
20868,1850.000,1293.000,
20872,1839.000,1295.000,
20876,1844.000,1305.000,
20880,1850.000,1305.000,
20884,1841.000,1291.000,
20888,1840.000,1296.000,
20892,1852.000,1306.000,
20896,1844.000,1295.000,
20900,1842.000,1292.000,
20904,1832.000,1288.000,
20908,1831.000,1293.000,
20912,1833.000,1297.000,
20916,1829.000,1281.000,
20920,1824.000,1279.000,
20924,1828.000,1290.000,
20928,1832.000,1293.000,
20932,1821.000,1282.000,
20936,1818.000,1278.000,
20940,1821.000,1290.000,
20944,1826.000,1293.000,
20948,1822.000,1285.000,
20952,1816.000,1280.000,
20956,1820.000,1271.000,
20960,1819.000,1288.000,
20964,1820.000,1292.000,
20968,1818.000,1271.000,
20972,1811.000,1280.000,
20976,1821.000,1286.000,
20980,1818.000,1281.000,
20984,1818.000,1270.000,
20988,1816.000,1278.000,
20992,1822.000,1279.000,
20996,1822.000,1279.000,
21000,1814.000,1267.000,
21004,1812.000,1280.000,
21008,1818.000,1289.000,
21012,1825.000,1281.000,
21016,1807.000,1276.000,
21020,1813.000,1268.000,
21024,1819.000,1286.000,
21028,1825.000,1283.000,
21032,1816.000,1277.000,
21036,1816.000,1276.000,
21040,1828.000,1279.000,
21044,1827.000,1289.000,
21048,1823.000,1286.000,
21052,1821.000,1282.000,
21056,1832.000,1287.000,
21060,1827.000,1281.000,
21064,1832.000,1275.000,
21068,1817.000,1279.000,
21072,1822.000,1282.000,
21076,1823.000,1296.000,
21080,1824.000,1290.000,
21084,1813.000,1280.000,
21088,1815.000,1288.000,
21092,1832.000,1293.000,
21096,1824.000,1289.000,
21100,1829.000,1280.000,
21104,1827.000,1280.000,
21108,1840.000,1289.000,
21112,1843.000,1295.000,
21116,1842.000,1285.000,
21120,1839.000,1284.000,
21124,1848.000,1298.000,
21128,1848.000,1295.000,
21132,1840.000,1287.000,
21136,1845.000,1287.000,
21140,1848.000,1299.000,
21144,1846.000,1304.000,
21148,1836.000,1287.000,
21152,1842.000,1290.000,
21156,1839.000,1296.000,
21160,1844.000,1306.000,
21164,1842.000,1290.000,
21168,1840.000,1288.000,
21172,1837.000,1302.000,
21176,1843.000,1299.000,
21180,1840.000,1287.000,
21184,1832.000,1284.000,
21188,1835.000,1294.000,
21192,1839.000,1301.000,
21196,1840.000,1296.000,
21200,1844.000,1278.000,
