Timestamp,Analog1_chA,Analog1_chB 
25444,3505.000,2265.000,
25448,3511.000,2289.000,
25452,3514.000,2290.000,
25456,3510.000,2289.000,
25460,3511.000,2304.000,
25464,3516.000,2322.000,
25468,3511.000,2317.000,
25472,3519.000,2308.000,
25476,3512.000,2321.000,
25480,3511.000,2331.000,
25484,3521.000,2327.000,
25488,3522.000,2318.000,
25492,3512.000,2322.000,
25496,3510.000,2343.000,
25500,3511.000,2336.000,
25504,3518.000,2321.000,
25508,3520.000,2327.000,
25512,3516.000,2340.000,
25516,3511.000,2344.000,
25520,3511.000,2319.000,
25524,3513.000,2328.000,
25528,3511.000,2345.000,
25532,3516.000,2342.000,
25536,3510.000,2323.000,
25540,3508.000,2332.000,
25544,3510.000,2342.000,
25548,3511.000,2345.000,
25552,3511.000,2340.000,
25556,3511.000,2325.000,
25560,3512.000,2341.000,
25564,3509.000,2349.000,
25568,3512.000,2330.000,
25572,3509.000,2326.000,
25576,3511.000,2338.000,
25580,3509.000,2351.000,
25584,3511.000,2343.000,
25588,3510.000,2326.000,
25592,3514.000,2345.000,
25596,3512.000,2356.000,
25600,3512.000,2339.000,
25604,1201.000,1032.000,
25608,1099.000,952.000,
25612,1023.000,904.000,
25616,965.000,854.000,
25620,902.000,790.000,
25624,847.000,731.000,
25628,801.000,698.000,
25632,759.000,677.000,
25636,733.000,638.000,
25640,724.000,595.000,
25644,687.000,586.000,
25648,680.000,580.000,
25652,667.000,557.000,
25656,673.000,535.000,
25660,669.000,529.000,
25664,663.000,547.000,
25668,669.000,533.000,
25672,666.000,520.000,
25676,671.000,520.000,
25680,675.000,537.000,
25684,687.000,544.000,
25688,689.000,522.000,
25692,697.000,528.000,
25696,715.000,556.000,
25700,732.000,568.000,
25704,757.000,568.000,
25708,782.000,570.000,
25712,801.000,595.000,
25716,831.000,625.000,
25720,874.000,625.000,
25724,907.000,640.000,
25728,955.000,682.000,
25732,1000.000,715.000,
25736,1048.000,731.000,
25740,1106.000,753.000,
25744,1169.000,795.000,
25748,1230.000,852.000,
25752,1297.000,876.000,
25756,1361.000,912.000,
25760,1436.000,958.000,
25764,2130.000,1490.000,
25768,2122.000,1496.000,
25772,2110.000,1480.000,
25776,2103.000,1461.000,
25780,2103.000,1477.000,
25784,2093.000,1483.000,
25788,2084.000,1463.000,
25792,2055.000,1456.000,
25796,2059.000,1461.000,
25800,2036.000,1456.000,
25804,2023.000,1435.000,
25808,1997.000,1416.000,
25812,1987.000,1409.000,
25816,1969.000,1416.000,
25820,1973.000,1401.000,
25824,1960.000,1379.000,
25828,1948.000,1388.000,
25832,1958.000,1395.000,
25836,1955.000,1386.000,
25840,1968.000,1372.000,
25844,1961.000,1370.000,
25848,1966.000,1393.000,
25852,1987.000,1389.000,
25856,1993.000,1381.000,
25860,1996.000,1392.000,
25864,2008.000,1417.000,
25868,2037.000,1429.000,
25872,2049.000,1420.000,
25876,2059.000,1421.000,
25880,2078.000,1442.000,
25884,2109.000,1466.000,
25888,2129.000,1461.000,
25892,2135.000,1464.000,
25896,2169.000,1494.000,
25900,2201.000,1518.000,
25904,2225.000,1517.000,
25908,2245.000,1525.000,
25912,2274.000,1556.000,
25916,2328.000,1584.000,
25920,2351.000,1592.000,
25924,2432.000,1693.000,
25928,2400.000,1678.000,
25932,2395.000,1683.000,
25936,2387.000,1684.000,
25940,2376.000,1659.000,
25944,2369.000,1656.000,
25948,2361.000,1660.000,
25952,2355.000,1665.000,
25956,2357.000,1652.000,
25960,2354.000,1639.000,
25964,2357.000,1644.000,
25968,2367.000,1667.000,
25972,2370.000,1647.000,
25976,2381.000,1635.000,
25980,2386.000,1656.000,
25984,2404.000,1674.000,
25988,2404.000,1680.000,
25992,2422.000,1663.000,
25996,2438.000,1688.000,
26000,2453.000,1705.000,
26004,2474.000,1703.000,
26008,2496.000,1697.000,
26012,2499.000,1715.000,
26016,2514.000,1744.000,
26020,2544.000,1747.000,
26024,2547.000,1739.000,
26028,2570.000,1754.000,
26032,2578.000,1775.000,
26036,2590.000,1783.000,
26040,2600.000,1774.000,
26044,2600.000,1773.000,
26048,2598.000,1800.000,
26052,2607.000,1812.000,
26056,2619.000,1794.000,
26060,2605.000,1792.000,
26064,2589.000,1801.000,
26068,2596.000,1815.000,
26072,2591.000,1793.000,
26076,2567.000,1779.000,
26080,2560.000,1791.000,
26084,2176.000,1551.000,
26088,2162.000,1551.000,
26092,2162.000,1526.000,
26096,2152.000,1512.000,
26100,2136.000,1520.000,
26104,2131.000,1526.000,
26108,2132.000,1503.000,
26112,2124.000,1488.000,
26116,2121.000,1502.000,
26120,2118.000,1512.000,
26124,2114.000,1487.000,
26128,2105.000,1480.000,
26132,2100.000,1483.000,
26136,2107.000,1499.000,
26140,2111.000,1485.000,
26144,2095.000,1468.000,
26148,2112.000,1479.000,
26152,2108.000,1492.000,
26156,2115.000,1488.000,
26160,2119.000,1470.000,
26164,2118.000,1478.000,
26168,2128.000,1502.000,
26172,2128.000,1495.000,
26176,2127.000,1478.000,
26180,2131.000,1492.000,
26184,2136.000,1500.000,
26188,2138.000,1512.000,
26192,2147.000,1493.000,
26196,2151.000,1492.000,
26200,2154.000,1515.000,
26204,2151.000,1517.000,
26208,2167.000,1503.000,
26212,2161.000,1512.000,
26216,2173.000,1529.000,
26220,2175.000,1536.000,
26224,2176.000,1521.000,
26228,2173.000,1515.000,
26232,2175.000,1526.000,
26236,2183.000,1539.000,
26240,2188.000,1527.000,
26244,2204.000,1535.000,
26248,2195.000,1527.000,
26252,2204.000,1548.000,
26256,2206.000,1545.000,
26260,2202.000,1540.000,
26264,2196.000,1529.000,
26268,2188.000,1542.000,
26272,2187.000,1550.000,
26276,2189.000,1536.000,
26280,2187.000,1525.000,
26284,2176.000,1544.000,
26288,2179.000,1540.000,
26292,2183.000,1528.000,
26296,2178.000,1511.000,
26300,2167.000,1518.000,
26304,2164.000,1538.000,
26308,2165.000,1521.000,
26312,2168.000,1510.000,
26316,2158.000,1516.000,
26320,2154.000,1532.000,
26324,2156.000,1515.000,
26328,2146.000,1505.000,
26332,2145.000,1507.000,
26336,2144.000,1520.000,
26340,2135.000,1511.000,
26344,2138.000,1487.000,
26348,2132.000,1495.000,
26352,2133.000,1511.000,
26356,2129.000,1495.000,
26360,2124.000,1483.000,
26364,2120.000,1478.000,
26368,2110.000,1498.000,
26372,2120.000,1495.000,
26376,2107.000,1471.000,
26380,2112.000,1467.000,
26384,2106.000,1487.000,
26388,2097.000,1491.000,
26392,2098.000,1467.000,
26396,2102.000,1466.000,
26400,2092.000,1480.000,
26404,2096.000,1480.000,
26408,2105.000,1481.000,
26412,2109.000,1474.000,
26416,2096.000,1472.000,
26420,2112.000,1489.000,
26424,2110.000,1496.000,
26428,2114.000,1475.000,
26432,2117.000,1468.000,
26436,2123.000,1493.000,
26440,2136.000,1504.000,
26444,2139.000,1490.000,
26448,2131.000,1484.000,
26452,2133.000,1496.000,
26456,2146.000,1506.000,
26460,2144.000,1496.000,
26464,2155.000,1487.000,
26468,2154.000,1509.000,
26472,2158.000,1520.000,
26476,2162.000,1513.000,
26480,2171.000,1501.000,
26484,2176.000,1510.000,
26488,2170.000,1536.000,
26492,2184.000,1519.000,
26496,2184.000,1506.000,
26500,2175.000,1515.000,
26504,2174.000,1535.000,
26508,2177.000,1525.000,
26512,2181.000,1513.000,
26516,2171.000,1517.000,
26520,2171.000,1536.000,
26524,2178.000,1528.000,
26528,2178.000,1515.000,
26532,2169.000,1515.000,
26536,2176.000,1529.000,
26540,2172.000,1539.000,
26544,2185.000,1516.000,
26548,2177.000,1519.000,
26552,2166.000,1529.000,
26556,2170.000,1540.000,
26560,2180.000,1515.000,
26564,2150.000,1493.000,
26568,2148.000,1501.000,
26572,2152.000,1520.000,
26576,2152.000,1511.000,
26580,2146.000,1493.000,
26584,2146.000,1495.000,
26588,2143.000,1515.000,
26592,2156.000,1516.000,
26596,2150.000,1505.000,
26600,2147.000,1499.000,
26604,2148.000,1523.000,
26608,2160.000,1522.000,
26612,2166.000,1507.000,
26616,2156.000,1504.000,
26620,2148.000,1517.000,
26624,2156.000,1521.000,
26628,2155.000,1503.000,
26632,2160.000,1496.000,
26636,2145.000,1506.000,
26640,2147.000,1519.000,
26644,0.000,23296.000,
26648,0.000,21248.000,
26652,0.000,20480.000,
26656,0.000,21248.000,
26660,0.000,19712.000,
26664,0.000,18432.000,
26668,0.000,17664.000,
26672,0.000,15616.000,
26676,0.000,16128.000,
26680,0.000,11008.000,
26684,0.000,9472.000,
26688,0.000,9728.000,
26692,0.000,4352.000,
26696,0.000,5120.000,
26700,0.000,2560.000,
26704,0.000,62464.000,
26708,0.000,60416.000,
26712,0.000,60160.000,
26716,0.000,58112.000,
26720,0.000,31744.000,
26724,2027.000,1420.000,
26728,2042.000,1408.000,
26732,2038.000,1424.000,
26736,2039.000,1448.000,
26740,2057.000,1439.000,
26744,2056.000,1427.000,
26748,2069.000,1431.000,
26752,2074.000,1460.000,
26756,2080.000,1461.000,
26760,2081.000,1444.000,
26764,2079.000,1450.000,
26768,2092.000,1469.000,
26772,2094.000,1476.000,
26776,2091.000,1454.000,
26780,2095.000,1453.000,
26784,2096.000,1480.000,
26788,2109.000,1481.000,
26792,2104.000,1471.000,
26796,2100.000,1458.000,
26800,2107.000,1477.000,
26804,2099.000,1485.000,
26808,2101.000,1485.000,
26812,2098.000,1470.000,
26816,2102.000,1471.000,
26820,2099.000,1489.000,
26824,2102.000,1488.000,
26828,2104.000,1463.000,
26832,2091.000,1463.000,
26836,2093.000,1474.000,
26840,2092.000,1483.000,
26844,2096.000,1472.000,
26848,2093.000,1455.000,
26852,2090.000,1471.000,
26856,2087.000,1482.000,
26860,2090.000,1463.000,
26864,2091.000,1455.000,
26868,2096.000,1473.000,
26872,2090.000,1488.000,
26876,2098.000,1472.000,
26880,2081.000,1451.000,
26884,2091.000,1463.000,
26888,2095.000,1487.000,
26892,2103.000,1480.000,
26896,2100.000,1464.000,
26900,2097.000,1462.000,
26904,2095.000,1487.000,
26908,2093.000,1475.000,
26912,2093.000,1456.000,
26916,2086.000,1469.000,
26920,2092.000,1481.000,
26924,2092.000,1481.000,
26928,2099.000,1463.000,
26932,2096.000,1460.000,
26936,2092.000,1480.000,
26940,2096.000,1482.000,
26944,2095.000,1469.000,
26948,2112.000,1462.000,
26952,2095.000,1488.000,
26956,2100.000,1485.000,
26960,2104.000,1470.000,
26964,2100.000,1459.000,
26968,2087.000,1465.000,
26972,2097.000,1492.000,
26976,2098.000,1479.000,
26980,2100.000,1472.000,
26984,2097.000,1466.000,
26988,2101.000,1488.000,
26992,2110.000,1483.000,
26996,2112.000,1472.000,
27000,2113.000,1471.000,
27004,2112.000,1486.000,
27008,2120.000,1495.000,
27012,2129.000,1479.000,
27016,2116.000,1475.000,
27020,2116.000,1485.000,
27024,2127.000,1493.000,
27028,2133.000,1486.000,
27032,2125.000,1482.000,
27036,2122.000,1496.000,
27040,2140.000,1506.000,
27044,2131.000,1491.000,
27048,2127.000,1483.000,
27052,2127.000,1495.000,
27056,2131.000,1508.000,
27060,2129.000,1496.000,
27064,2123.000,1479.000,
27068,2119.000,1486.000,
27072,2131.000,1503.000,
27076,2128.000,1497.000,
27080,2124.000,1488.000,
27084,2117.000,1485.000,
27088,2122.000,1500.000,
27092,2120.000,1500.000,
27096,2126.000,1484.000,
27100,2120.000,1482.000,
27104,2115.000,1497.000,
27108,2115.000,1492.000,
27112,2117.000,1484.000,
27116,2116.000,1478.000,
27120,2117.000,1492.000,
27124,2089.000,1476.000,
27128,2094.000,1475.000,
27132,2095.000,1455.000,
27136,2097.000,1460.000,
27140,2100.000,1482.000,
27144,2106.000,1486.000,
27148,2109.000,1468.000,
27152,2102.000,1464.000,
27156,2093.000,1483.000,
27160,2104.000,1483.000,
27164,2106.000,1470.000,
27168,2104.000,1467.000,
27172,2101.000,1477.000,
27176,2102.000,1493.000,
27180,2097.000,1472.000,
27184,2107.000,1465.000,
27188,2108.000,1481.000,
27192,2111.000,1491.000,
27196,2113.000,1482.000,
27200,2099.000,1468.000,
27204,2098.000,1477.000,
27208,2110.000,1487.000,
27212,2109.000,1477.000,
27216,2108.000,1469.000,
27220,2110.000,1477.000,
27224,2107.000,1493.000,
27228,2114.000,1488.000,
27232,2103.000,1470.000,
27236,2098.000,1472.000,
27240,2099.000,1494.000,
27244,2108.000,1488.000,
27248,2103.000,1465.000,
27252,2102.000,1473.000,
27256,2105.000,1487.000,
27260,2104.000,1482.000,
27264,2108.000,1463.000,
27268,2098.000,1464.000,
27272,2097.000,1491.000,
27276,2101.000,1486.000,
27280,2108.000,1467.000,
27284,2107.000,1468.000,
27288,2112.000,1475.000,
27292,2115.000,1496.000,
27296,2120.000,1489.000,
27300,2115.000,1473.000,
27304,2117.000,1475.000,
27308,2120.000,1495.000,
27312,2130.000,1496.000,
27316,2124.000,1488.000,
27320,2119.000,1481.000,
27324,2120.000,1494.000,
27328,2121.000,1508.000,
27332,2123.000,1482.000,
27336,2117.000,1476.000,
27340,2124.000,1487.000,
27344,2121.000,1499.000,
27348,2131.000,1486.000,
27352,2117.000,1477.000,
27356,2120.000,1488.000,
27360,2119.000,1495.000,
27364,2115.000,1483.000,
27368,2116.000,1476.000,
27372,2113.000,1482.000,
27376,2116.000,1501.000,
27380,2117.000,1487.000,
27384,2111.000,1480.000,
27388,2111.000,1484.000,
27392,2112.000,1500.000,
27396,2117.000,1490.000,
27400,2117.000,1469.000,
27404,2112.000,1480.000,
27408,2103.000,1492.000,
27412,2110.000,1483.000,
27416,2106.000,1469.000,
27420,2105.000,1473.000,
27424,2101.000,1487.000,
27428,2110.000,1490.000,
27432,2107.000,1474.000,
27436,2113.000,1470.000,
27440,2114.000,1491.000,
27444,2128.000,1501.000,
27448,2118.000,1491.000,
27452,2120.000,1475.000,
27456,2106.000,1480.000,
27460,2107.000,1497.000,
27464,2112.000,1492.000,
27468,2119.000,1467.000,
27472,2110.000,1471.000,
27476,2115.000,1492.000,
27480,2121.000,1493.000,
27484,2117.000,1476.000,
27488,2107.000,1471.000,
27492,2109.000,1488.000,
27496,2115.000,1497.000,
27500,2112.000,1473.000,
27504,2107.000,1467.000,
27508,2104.000,1483.000,
27512,2102.000,1491.000,
27516,2108.000,1476.000,
27520,2113.000,1468.000,
27524,2121.000,1478.000,
27528,2129.000,1503.000,
27532,2137.000,1506.000,
27536,2139.000,1483.000,
27540,2140.000,1479.000,
27544,2135.000,1512.000,
27548,2148.000,1516.000,
27552,2141.000,1489.000,
27556,2143.000,1497.000,
27560,2142.000,1497.000,
27564,2150.000,1515.000,
27568,2143.000,1502.000,
27572,2142.000,1490.000,
27576,2142.000,1505.000,
27580,2140.000,1517.000,
27584,2141.000,1499.000,
27588,2133.000,1493.000,
27592,2134.000,1502.000,
27596,2130.000,1515.000,
27600,2136.000,1503.000,
27604,2127.000,1490.000,
27608,2134.000,1496.000,
27612,2144.000,1511.000,
27616,2146.000,1501.000,
27620,2139.000,1489.000,
27624,2135.000,1498.000,
27628,2139.000,1506.000,
27632,2138.000,1507.000,
27636,2139.000,1486.000,
27640,2136.000,1497.000,
27644,2138.000,1515.000,
27648,2127.000,1512.000,
27652,2135.000,1490.000,
27656,2137.000,1490.000,
27660,2129.000,1502.000,
27664,2141.000,1504.000,
27668,2131.000,1486.000,
27672,2125.000,1487.000,
27676,2121.000,1501.000,
27680,2126.000,1504.000,
27684,2120.000,1494.000,
27688,2124.000,1488.000,
27692,2129.000,1490.000,
27696,2124.000,1498.000,
27700,2119.000,1486.000,
27704,2124.000,1479.000,
27708,2119.000,1491.000,
27712,2123.000,1495.000,
27716,2119.000,1491.000,
27720,2124.000,1478.000,
27724,2116.000,1494.000,
27728,2121.000,1502.000,
27732,2118.000,1487.000,
27736,2118.000,1472.000,
27740,2107.000,1488.000,
27744,2128.000,1499.000,
27748,2125.000,1497.000,
27752,2129.000,1481.000,
27756,2128.000,1484.000,
27760,2119.000,1499.000,
27764,2137.000,1511.000,
27768,2142.000,1503.000,
27772,2135.000,1481.000,
27776,2139.000,1498.000,
27780,2135.000,1513.000,
27784,2135.000,1505.000,
27788,2142.000,1483.000,
27792,2132.000,1487.000,
27796,2136.000,1502.000,
27800,2133.000,1503.000,
27804,2132.000,1486.000,
27808,2123.000,1494.000,
27812,2128.000,1509.000,
27816,2132.000,1504.000,
27820,2126.000,1488.000,
27824,2126.000,1485.000,
27828,2127.000,1504.000,
27832,2132.000,1503.000,
27836,2140.000,1485.000,
27840,2127.000,1480.000,
27844,2127.000,1498.000,
27848,2132.000,1511.000,
27852,2135.000,1486.000,
27856,2134.000,1484.000,
27860,2132.000,1499.000,
27864,2123.000,1506.000,
27868,2126.000,1485.000,
27872,2123.000,1483.000,
27876,2127.000,1500.000,
27880,2127.000,1511.000,
27884,2138.000,1492.000,
27888,2142.000,1485.000,
27892,2137.000,1498.000,
27896,2141.000,1512.000,
27900,2143.000,1501.000,
27904,2139.000,1483.000,
27908,2141.000,1499.000,
27912,2145.000,1514.000,
27916,2151.000,1508.000,
27920,2139.000,1490.000,
27924,2129.000,1484.000,
27928,2132.000,1497.000,
27932,2132.000,1506.000,
27936,2132.000,1495.000,
27940,2130.000,1488.000,
27944,2121.000,1488.000,
27948,2127.000,1503.000,
27952,2124.000,1494.000,
27956,2128.000,1475.000,
27960,2108.000,1481.000,
27964,2120.000,1495.000,
27968,2116.000,1489.000,
27972,2118.000,1475.000,
27976,2109.000,1483.000,
27980,2115.000,1502.000,
27984,2124.000,1489.000,
27988,2121.000,1480.000,
27992,2115.000,1476.000,
27996,2109.000,1489.000,
28000,2120.000,1492.000,
28004,2119.000,1478.000,
28008,2120.000,1477.000,
28012,2113.000,1493.000,
28016,2113.000,1502.000,
28020,2127.000,1483.000,
28024,2124.000,1470.000,
28028,2122.000,1495.000,
28032,2128.000,1501.000,
28036,2131.000,1498.000,
28040,2132.000,1479.000,
28044,2134.000,1492.000,
28048,2143.000,1508.000,
28052,2144.000,1491.000,
28056,2144.000,1488.000,
28060,2140.000,1504.000,
28064,2143.000,1509.000,
28068,2154.000,1503.000,
28072,2135.000,1493.000,
28076,2159.000,1504.000,
28080,2160.000,1518.000,
28084,2140.000,1514.000,
28088,2146.000,1498.000,
28092,2141.000,1500.000,
28096,2140.000,1512.000,
28100,2135.000,1514.000,
28104,2138.000,1508.000,
28108,2132.000,1496.000,
28112,2127.000,1498.000,
28116,2121.000,1507.000,
28120,2123.000,1499.000,
28124,2130.000,1479.000,
28128,2113.000,1487.000,
